adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/iuRVt8tFiXDPGgzavhuSa3QHRxD.jpg,[35],18785,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",14.1271,/A0uS9rHR56FeBtpjVki16M5xxSW.jpg,2009-06-02,The Hangover,False,7.328,17625
False,/n6sYhVgpyk0Nh9Gq1BfXZnls4cf.jpg,"[18, 53]",726888,fr,Heartbeast,"When Elina, a young aspiring rapper forced to move from Finland to southern France, meets Sofia, her new step-sister and an impressive ballerina, she immediately falls in love with her.",13.472,/ixdOqiYo5ch6Z8WtdZ1ZkEl9NUH.jpg,2022-11-04,Heartbeast,False,3.733,15
False,/wcjlAaNE9pFK4Av5WBbDBmJ9Wc5.jpg,[99],1117644,en,The Mission,"American Christian missionary John Chau was murdered when he tried to illegally contact and convert some of the world’s last uncontacted indigenous people. Through exclusive interviews and archival footage of John’s journey, THE MISSION explores themes that strike deep at the heart of religion, colonialism, and anthropology, questioning where we draw the line between faith and fanaticism, exploration and exploitation, imagination and destruction.",12.9149,/uGmeAMvTlgvziM2CVDhl9Dumwe5.jpg,2023-10-13,The Mission,False,6.762,21
False,/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg,"[12, 28, 878]",507086,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",13.9369,/jbAvCACjLf1ZG0unB2tdmx5HAf1.jpg,2022-06-01,Jurassic World Dominion,False,6.632,6740
False,/9wXPKruA6bWYk2co5ix6fH59Qr8.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",14.0366,/bR8ISy1O9XQxqiy0fQFw2BX72RQ.jpg,2019-04-24,Avengers: Endgame,False,8.237,26947
False,/gG9fTyDL03fiKnOpf2tr01sncnt.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",13.5138,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,5.9,4641
False,/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg,"[18, 53, 9648]",11324,en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",13.3171,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,2010-02-14,Shutter Island,False,8.201,25082
False,/qWSjUUPWHwDvFhUisPan5BPGFPA.jpg,"[12, 18, 28, 53]",14400,fr,Largo Winch,"After a powerful billionaire is murdered, his secret adoptive son must race to prove his legitimacy, find his father's killers and stop them from taking over his financial empire.",27.9235,/bmJU3EEuQP3Ho52FhuiulZ2LKTu.jpg,2008-12-17,The Heir Apparent: Largo Winch,False,6.052,570
False,/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg,"[10752, 18, 36]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",13.7716,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,Saving Private Ryan,False,8.221,16663
False,/8Rseq6hAhAItnTrbECEFt35VoSJ.jpg,"[10749, 18]",1252309,es,Pídeme lo que quieras,"After his father's death, Eric Zimmerman travels to Spain to oversee his company's branches. In Madrid, he falls for Judith and engage in an intense, erotic relationship full of exploration. However, Eric fears his secret may end their affair.",13.5918,/k82T5L1utX1G2LhNWeza9nGUKPk.jpg,2024-11-29,Ask Me What You Want,False,6.183,252
False,,"[12, 28]",1580027,en,The Man Without a Face,The Man Without a Face is a 1928 American adventure film serial directed by Spencer Gordon Bennet.,7.6547,/lLt3fNgsMo4Z1bMPdmIXEVfPA49.jpg,1928-01-15,The Man Without a Face,False,0.0,0
False,/jmBZp22GAoEUoVPEz3fKEIERs6r.jpg,"[18, 36]",42258,nl,Keetje Tippel,"In the late 19th century, a young woman moves to Amsterdam with her family and tries to make a living. Preyed upon by various men, she nonetheless rises in society.",12.7261,/2xIaUVAzO5IM7PVOqDGxHbTrUf4.jpg,1975-03-06,Katie Tippel,False,6.4,53
False,/1tmcsKQo0QzAzpvm1Akmkmxstjq.jpg,"[10751, 14, 10770, 35]",48186,en,The Boy Who Cried Werewolf,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.",27.5888,/i7lny9FF2ylyPDwdF70ImmSbOv3.jpg,2010-10-22,The Boy Who Cried Werewolf,False,6.4,304
False,,"[27, 53]",132019,de,Demonium,"An elderly man is murdered in his lavish Italian castle. When his friends and family arrive there for the reading of his will, the murderer has plans to continue his gory killing spree.",9.8711,/xUV0CeZWuLduOeVozGVAc3pPHRS.jpg,2001-08-25,Demonium,False,5.2,6
False,/tyfO9jHgkhypUFizRVYD0bytPjP.jpg,"[10751, 14]",447273,en,Snow White,"Following the benevolent King's disappearance, the Evil Queen dominated the once fair land with a cruel streak. Princess Snow White flees the castle when the Queen, in her jealousy over Snow White's inner beauty, tries to kill her. Deep into the dark woods, she stumbles upon seven magical dwarves and a young bandit named Jonathan. Together, they strive to survive the Queen's relentless pursuit and aspire to take back the kingdom.",13.5557,/xWWg47tTfparvjK0WJNX4xL8lW2.jpg,2025-03-19,Snow White,False,4.3,1448
False,/sTgavNm82pTaZR9U2NQZ1J2FrJz.jpg,"[35, 18, 10751]",788,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",14.4226,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,1993-11-24,Mrs. Doubtfire,False,7.193,6398
False,/ocOWbTzHcJVTw9Tz173KPeskDOP.jpg,"[10751, 14, 12]",12155,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",13.9244,/o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,2010-03-03,Alice in Wonderland,False,6.637,14471
False,/iuRVt8tFiXDPGgzavhuSa3QHRxD.jpg,[35],18785,en,The Hangover,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",14.1271,/A0uS9rHR56FeBtpjVki16M5xxSW.jpg,2009-06-02,The Hangover,False,7.328,17625
False,/i4o2aPGlnsxfPmDPF5lmlgjScyv.jpg,"[16, 35, 10751, 14]",927254,en,The Twits,"When the meanest, nastiest villains pull a trick to take over their town, two brave children team up with a family of magical animals to bring them down.",13.2398,/yc58ddSkwnn3Qe8jFFmv4qcgQOX.jpg,2025-10-17,The Twits,False,6.06,67
False,/hmZnqijPaaACjenDkrbWcCmcADI.jpg,"[18, 36]",549509,en,The Brutalist,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron.",13.7669,/vP7Yd6couiAaw9jgMd5cjMRj3hQ.jpg,2024-12-20,The Brutalist,False,7.0,1413
False,/dHoRIZJgwA26zE5WKyEazKUoZAZ.jpg,"[27, 53, 9648]",1328402,en,The People In The Walls,A viral ritual allows three kids to conjure people from the walls as they must now try to put them back before it is too late.,12.1825,/3NyL99rcDr5S4qQ8FXDwWiLujEE.jpg,2024-08-01,The People In The Walls,False,5.2,6
False,/wNAfVj1ObGNye5fQM4tJXJGtU0.jpg,"[53, 28, 80]",156022,en,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",14.167,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24,The Equalizer,False,7.281,9585
False,/cIdlB054x8PTxUErrKoFomoqNAk.jpg,[],1450340,te,12A Railway Colony,,11.6701,/wrFVQ5dNoyAIvgJHK8cflDnL6it.jpg,2025-11-21,12A Railway Colony,False,0.0,0
False,/mVr0UiqyltcfqxbAUcLl9zWL8ah.jpg,"[878, 18]",335984,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",13.4777,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,2017-10-04,Blade Runner 2049,False,7.586,14551
False,/5sulGeqGyXj9EvYg8IjxEWFIRdM.jpg,"[27, 9648]",1288072,en,Keeper,"Liz and Malcolm escape for a romantic anniversary weekend at a secluded cabin. When Malcolm suddenly returns to the city, Liz finds herself isolated and in the presence of an unspeakable evil that reveals the cabin's horrifying secrets.",12.9778,/mbGHijUc0C3fcM12l6ro6FgxIvg.jpg,2025-11-12,Keeper,False,4.853,17
False,/wOXCi4Kp3c2YkvPPIonTlsjkMfP.jpg,"[99, 10402]",1400784,en,Selena y Los Dinos: A Family's Legacy,Never-before-seen footage and intimate interviews celebrate the life and legacy of iconic Mexican American singer Selena Quintanilla and her family band.,11.921,/9dNDTnc2KsX7g73V5l1D0YCAQqa.jpg,2025-01-26,Selena y Los Dinos: A Family's Legacy,False,9.357,14
False,/9KSboWOt09J72aMY4x8SS1IaOHK.jpg,"[16, 28, 12, 14]",987400,es,Batman Azteca: Choque de imperios,"In the time of the Aztec empire, tragedy strikes Yohualli Coatl when his father is murdered by Spanish conquistadors. To warn King Moctezuma and his high priest, Yoka, of imminent danger, Yohualli escapes to Tenochtitlán. There, he trains in the temple of the bat god Tzinacan with his mentor, developing equipment and weaponry to confront the Spanish invasion and avenge his father’s death. Along the way, he encounters key figures like the fierce Jaguar Woman and the conquistador Hernán Cortés.",13.2011,/s0Mlo5w4INp3bUdsJo3RaSSMXWz.jpg,2025-09-18,Aztec Batman: Clash of Empires,False,7.782,119
False,/eCcnLmmFjCPayKKZa3yaM7PYFKC.jpg,[18],498162,da,Før frosten,A struggling farmer in 19th-century Denmark must go against his morals and make a deal with a wealthy neighbour in order to secure his family’s survival over a harsh winter.,12.4585,/cg31OdcRWfJSfTyfTFEAuc5z3uR.jpg,2019-01-10,Before the Frost,False,6.167,30
False,/kJMLPj5enrZti8udTVeULlM70mz.jpg,"[27, 53, 12]",578,en,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate quest to kill the beast before it strikes again.",14.3095,/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,1975-06-20,Jaws,False,7.681,11142
False,,[18],1572156,en,The Storm,"A young woman asks her former sweetheart, a minister, to perform the marriage service in her wedding to another man.",10.1801,/7U7vDOEU9PriScW9whmfTGUN1Li.jpg,1916-10-05,The Storm,False,0.0,0
False,/xt3zBU1Ir4JGtVgbKRhi8aSQkpw.jpg,"[27, 53]",873967,en,The Devil’s Trap,"In the quiet nighttime corridors of a city hospital, Abigail (Nistratova) consoles her traumatized brother, Billy (Davi) who is now a paraplegic. Billy suffers from horrible nightmares in which he revisits his childhood, where we meet his alcoholic and violent father. Sharing Billy’s hospital room is a dying man, Mr. Cohen (Dern) who seems to know everything about Billy and Abigail. There’s also another horrific presence roaming in the hospital terrifying patients and staff alike.",13.6692,/deq8OGRj45eX1EFYQayG5T3Prar.jpg,2024-11-01,The Devil’s Trap,False,7.6,5
False,/gbAlHKuS0vRj9xP0Av2M8V1MROh.jpg,[18],163661,es,Dos Abrazos,"Four lonely and disenfranchised urbanites in contemporary Mexico City: a preteen boy under tremendous emotional strain, the pretty cashier with whom he is infatuated, an enraged and embittered cabbie, and the estranged daughter of one of his fares. Per the film's title, these characters pair off, finding unexpected hope and salvation in one another.",9.2884,/54FD7CDFsvHVYwYAzIazonuESGz.jpg,2007-05-26,Two Embraces,False,6.077,13
False,/2JHJtATet58dzGpEwFek0kKGJFo.jpg,"[27, 53]",1373445,en,V/H/S/Halloween,"A collection of Halloween-themed videotapes unleashes a series of twisted, blood-soaked tales, turning trick-or-treat into a struggle for survival.",13.5418,/bvMKSZtN8KAdtlKoYbEi1Zhyaou.jpg,2025-09-19,V/H/S/Halloween,False,6.292,149
False,/6YOTQGsF0e9IL1DDwM9zB2NDm4I.jpg,[35],71552,en,American Reunion,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",13.3895,/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,2012-04-04,American Reunion,False,6.301,4572
False,/pZCLGHynFPOv8dve6u9waxknLth.jpg,"[12, 35, 878]",105,en,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",15.1022,/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,1985-07-03,Back to the Future,False,8.323,21084
False,/qIIOgtvJ4NaLjrtCzqnrFzhT5Ko.jpg,"[878, 27]",39916,en,Contamination,"A former astronaut helps a government agent and a police detective track the source of mysterious alien pod spores, filled with lethal flesh-dissolving acid, to a South American coffee plantation controlled by alien pod clones.",13.1753,/eCUSieEikP6vt0dBbIKnEGpyEK2.jpg,1980-08-02,Contamination,False,5.2,140
False,/b6HWTOxn1xevvyHU2K9ICvaRU6g.jpg,"[14, 18, 80]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",14.9156,/o0lO84GI7qrG6XFvtsPOSV7CTNa.jpg,1999-12-10,The Green Mile,False,8.503,18564
False,/cmT2WYpFBRk4UjQ0P984BoF8Eba.jpg,"[35, 10749]",957119,en,Sidelined: The QB and Me,"Dallas, a burdened but headstrong dancer, is determined to get into the best dance school in the country—her late mother’s alma mater. However, that dream is suddenly derailed when the cheeky yet secretly grieving football star, Drayton, crashes into her life with a unique story of his own. Will the two of them be able to grow into their dreams together, or will their dreams be sidelined?",14.4764,/mSL6truNrWP1Bn9ng1rN0SkMI4f.jpg,2025-02-06,Sidelined: The QB and Me,False,6.096,104
False,/sctvs9cUwJD15qlTlrsh2BXsK75.jpg,"[28, 80, 18]",111,en,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",15.8213,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,1983-12-09,Scarface,False,8.158,12576
False,/nyWuUMgXGvQiAVI1r8ASqKMikmk.jpg,"[9648, 53, 10770]",224526,en,Deceptions,"When a wealthy socialite kills her husband, she claims self-defense.  The cop assigned to the case is suspicious but becomes obsessed with the sensual young woman.",30.1598,/tHmLkeaj6KP5obCWKEN4EHzA9N6.jpg,1990-09-29,Deceptions,False,4.4,10
False,/hwlyY7LJdEFbCPaGNXiskKKmJ5X.jpg,"[28, 53]",1126166,en,Flight Risk,"A U.S. Marshal escorts a government witness to trial after he's accused of getting involved with a mob boss, only to discover that the pilot who is transporting them is also a hitman sent to assassinate the informant. After they subdue him, they're forced to fly together after discovering that there are others attempting to eliminate them.",13.8716,/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,2025-01-22,Flight Risk,False,5.992,1021
False,/cJvUJEEQ86LSjl4gFLkYpdCJC96.jpg,"[10752, 28]",1241436,en,Warfare,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event.",13.6736,/j8tqBXwH2PxBPzbtO19BTF9Ukbf.jpg,2025-04-09,Warfare,False,7.118,1127
False,,"[80, 18, 10749]",1569691,en,"If You Believe It, It's So",The story of a crook who achieves regeneration through association rather than reformation through faith. It is a slow and arduous process till he realizes his way-of-life is not life's best way.,11.8764,/n6SbJABDcJwm90gm71EKuOwfbnp.jpg,1922-07-02,"If You Believe It, It's So",False,0.0,0
False,/3UbaCMmqOd7mca4Y5DOzY2ZVTyX.jpg,"[28, 12, 14]",122917,en,The Hobbit: The Battle of the Five Armies,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",14.6683,/xT98tLqatZPQApyRmlPL12LtiWp.jpg,2014-12-10,The Hobbit: The Battle of the Five Armies,False,7.329,14909
False,/ae0p8SqtMNNxbmbUHyCaE20D2aQ.jpg,"[9648, 53]",1368166,en,The Housemaid,"A woman with a troubled past accepts a job as a live-in maid for a wealthy, seemingly perfect family.",13.4462,/qwc6wH49pDytMsYGtcaVM1haYIr.jpg,2025-12-19,The Housemaid,False,0.0,0
False,/gG9fTyDL03fiKnOpf2tr01sncnt.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",13.5138,/6JjfSchsU6daXk2AKX8EEBjO3Fm.jpg,2022-03-30,Morbius,False,5.9,4641
False,/hwPnxzIgQFfXl5zP0Yh8bViCMzf.jpg,"[14, 12, 28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",13.4883,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,False,7.6,13760
False,/mVr0UiqyltcfqxbAUcLl9zWL8ah.jpg,"[878, 18]",335984,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",13.4777,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,2017-10-04,Blade Runner 2049,False,7.586,14552
False,/30cVk7C8avyGuXtF1UO4MorSAWR.jpg,"[878, 53, 18, 9648, 16, 27]",56362,ja,ルー=ガルー 忌避すべき狼,"Virtual reality. Murder. Werewolves. And teen girls! In a future where nothing is as it seems, can old legends come true? In the near future, humans will communicate almost exclusively through monitors, making real interaction a rarefied and weak occurrence for those living in a near totalitarian society. In this new world of communication, children are only allowed to interact personally on school grounds. So when a serial killer starts slaughtering junior high children the communication routes go under further surveillance. And despite all the safeguards put in place to avoid physical interaction, the killer's latest victim turns out to have been in contact with three young girls: Tsuzki Mio, a certified prodigy; Matsuno Hatsuki, a quiet but opinionated classmate; and Kouno Ayumi, her best friend. And as the girls get caught up in trying to quell curiosity under such terrorist scrutiny, Hatsuki learns that there is much more than meets the eye of their monitored communications.",13.4733,/8KSWUx4HNxfT2Klyl8lUpm1AVl7.jpg,2010-08-28,Loups=Garous,False,4.8,18
False,/n6sYhVgpyk0Nh9Gq1BfXZnls4cf.jpg,"[18, 53]",726888,fr,Heartbeast,"When Elina, a young aspiring rapper forced to move from Finland to southern France, meets Sofia, her new step-sister and an impressive ballerina, she immediately falls in love with her.",13.472,/ixdOqiYo5ch6Z8WtdZ1ZkEl9NUH.jpg,2022-11-04,Heartbeast,False,3.733,15
False,,[35],290562,tl,Kisame Street,"In Kisame Street, Bart juggles his life by taking care of his senile mother; adopting the children of his friend who had just died; and wooing the daughter of the notorious loan shark that dislikes him very much.",13.4572,/7sOIe17qG0k0xDw2ki6erKcUwC1.jpg,1976-12-25,Kisame Street,False,0.0,0
False,/ae0p8SqtMNNxbmbUHyCaE20D2aQ.jpg,"[9648, 53]",1368166,en,The Housemaid,"A woman with a troubled past accepts a job as a live-in maid for a wealthy, seemingly perfect family.",13.4462,/qwc6wH49pDytMsYGtcaVM1haYIr.jpg,2025-12-19,The Housemaid,False,0.0,0
False,/atBNaYkBs4QlIF69SskTwJXboeJ.jpg,"[53, 80]",257499,zh,决义案,"Singapore’s first crime thriller follows Serious Crimes Unit Inspector Chen Shaoqiang as he tries to figure out a series of daring armed heists and seemingly unrelated murders. Shaoqiang must revisit his troubled past as a member of the elite Special Tactics Unit, after a botched raid seven years earlier that shattered the unity of his team, taking the life of his mentor Wu Tianle. The resulting cover up destroys his relationship with Tianle’s sister Wu Qizhen.Shaoqiang’s past collides with the present, as heists are targeted at financial firm BWB Capital, where Qizhen and another former team mate, Wang Zhengming, now work. Shaoqiang, and his new partner Yan Yongcheng, must race against the clock to the catch the perpetrators as the heists escalate into a tense hostage situation, where the stakes not only involve the nation’s security, but also the lives of his friends.",13.4263,/e5W9cfiJfMaPBN11GNv30nixShn.jpg,2014-02-27,re:solve,False,6.5,1
False,/o0x4LOW8qzVNyqwWGMuFa3kE7Hs.jpg,"[80, 27, 53]",73861,sr,Srpski film,"Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",13.4032,/cToUzXZ9AcUylfIt8vnXhiy6Y9m.jpg,2010-01-06,A Serbian Film,False,5.4,2135
False,/9u8A5HRV4PUlZxoz2hvxfpIX94x.jpg,"[18, 35]",427048,fr,Sexuellement vôtre,Gerard Casanova is the man all the rich and beautiful women call when they want their sexual urges satisfied.,13.3986,/i6ufmZI8vz7N8nF93rdfcz8tNCf.jpg,1974-11-20,Young Casanova,False,4.3,6
False,/ztiFxuG0gC6wQ8y7JZFYbCQyN4Y.jpg,"[10751, 35, 10402, 16]",438695,en,Sing 2,"Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",13.3974,/aWeKITRFbbwY8txG5uCj4rMCfSP.jpg,2021-12-01,Sing 2,False,7.837,4655
False,/6YOTQGsF0e9IL1DDwM9zB2NDm4I.jpg,[35],71552,en,American Reunion,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",13.3895,/de5QBIdVR4dnkBZ4a0zjkS4lTg.jpg,2012-04-04,American Reunion,False,6.301,4572
False,/xPpXYnCWfjkt3zzE0dpCNME1pXF.jpg,"[16, 28, 14, 53]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",13.3846,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,False,8.2,4317
False,/iHYh4cdO8ylA3W0dUxTDVdyJ5G9.jpg,"[878, 12, 28]",653346,en,Kingdom of the Planet of the Apes,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",13.3814,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,2024-05-08,Kingdom of the Planet of the Apes,False,7.056,3970
False,/slSJd47TcEpfjmm5B2LmfCwc1v9.jpg,[18],262775,id,Lovely Man,"A deeply religious young woman spends one powerful evening reconnecting with a long-lost parent, who now makes a living as a sex worker in Jakarta.",13.3809,/2DpL6GyMRJEf6bgGvyWoyQeYlzu.jpg,2011-09-30,Lovely Man,False,5.2,8
False,/v9qbe0oQQdykkeeEW2m2oaMQAFA.jpg,[18],47039,de,Der Rosenkönig,A mentally unstable woman and her son move to a sprawling mansion in Portugal to grow roses.,13.3801,/e62pRfOnjrptvkiKGka2H0077dK.jpg,1986-03-03,The Rose King,False,6.4,19
False,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,"[28, 12, 53]",1356039,es,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",13.3676,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,2025-02-27,Counterattack,False,8.3,764
False,/lqwwGkwJHtz9QgKtz4zeY19YgDg.jpg,"[10749, 18]",1136867,en,Materialists,"A young, ambitious New York City matchmaker finds herself torn between the perfect match and her imperfect ex.",13.3447,/zh4kaa2dGhVjojHulCWt3AR4b2l.jpg,2025-06-12,Materialists,False,6.5,875
False,/4BS8tgBNWg2jPiDlBwM2iJe1xB7.jpg,"[16, 10751, 12, 35]",49013,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,13.3178,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,2011-06-11,Cars 2,False,6.164,8223
False,/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg,"[18, 53, 9648]",11324,en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",13.3171,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,2010-02-14,Shutter Island,False,8.201,25082
False,/3DlffV1tXQ0HmYiwUZ1RhTyJxBk.jpg,"[28, 53]",8681,en,Taken,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.",14.8753,/ognkaUSNgJe1a2pjB4UNdzEo5jT.jpg,2008-02-18,Taken,False,7.398,11748
