adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/37vus3DvFELdQOz7w5poPylDMFU.jpg,[35],1567893,en,Sarah Squirm: Live + in the Flesh,"After four seasons (and counting) on Saturday Night Live, Sarah Sherman's unholy alter ego, Sarah Squirm, slithers onto your screen and rips off the straitjacket, unleashing a festering and hilarious hour of bodily fluids, open-wound confessionals, and jokes that will leave scars on your soul.",1.284,/73wbpsAR1OK0faQCNXYHA37rAld.jpg,2025-12-12,Sarah Squirm: Live + in the Flesh,False,0.0,0
False,,"[16, 35, 10402, 28]",959646,ja,ゾンビランドサガ ゆめぎんがパラダイス,"Zombie Land Saga: Yumeginga Paradise builds upon the original TV series' unique setting with an expanded scale. The idol group Franchouchou, which initially set out to revitalize a region, is reborn in this film as a symbolic entity carrying the future of the Earth. While preserving the quirky charm of zombie idols, the film’s direction is more dazzling, suited to the theater screen. In particular, the climax's live performance scene introduces new potential in idol anime by seamlessly blending music and drama, offering both laughter and heartfelt emotion.",1.2832,/wmsBwd3dtd9i1Pl6nDZyd0WlTeO.jpg,2025-10-24,Zombie Land Saga: Yumeginga Paradise,False,0.0,0
False,,[],1569081,fr,Le Soleil est Parti,,1.2792,/fc8EggYf3VXZwi0gcdcO3dEvAZo.jpg,2025-12-06,Le Soleil est Parti,False,0.0,0
False,,[10749],1547927,en,A Make or Break Holiday,"Despite recently going on a break, couple Liv and Daniel had planned to host their families together for Christmas. So, they decide to keep their original plans and pretend to still be together for the holidays.",1.1622,/i0CYe2VUX6TCA488Br5oO4yiWKT.jpg,2025-12-20,A Make or Break Holiday,False,0.0,0
False,,"[35, 10749]",1572017,en,Love and Wine,"A privileged young man working at his wealthy father's business traps himself in a lie when he falls in love with a hard-working medical student, and tries to convince her that he comes from more humble beginnings like hers. What follows is a comedic whirlwind of chaos and heartfelt revelations.",1.3635,/aRJrEffxIoplzUwzVsWvFDTQgvK.jpg,2025-12-05,Love and Wine,False,0.0,0
False,/xxU0ttSVJ3iHpMzZNfN1yb09MZt.jpg,"[10749, 35]",1297953,es,Mi amiga Eva,"Eva has just turned 50. She’s been married for over 20 years and has two, teenage children. So far, nothing remarkable. But on a business trip to Rome something happens that turns her life upside down. She meets Alex, a scriptwriter who’s spending a few days in the Italian city. The instant attraction she feels for him, the butterflies in her tummy, the seductive hint of possibility… After all this time, she remembers what it feels like to fall in love and it shifts something inside of her. It reignites a fire that had long been extinguished.",1.137,/pgcuTzn4JGF3jGryrLEAKM0Bazf.jpg,2025-09-18,My Friend Eva,False,7.333,3
False,,[],1357259,ml,ധീരം,,1.1304,/wilAY8QRL1tZNcRjnfNKrFRqblD.jpg,2025-12-05,Dheeram,False,0.0,0
False,,[99],1505013,en,"Masaka Kids, A Rhythm Within","The story behind the Uganda-based YouTube dance sensations who have endured devastating personal loss from famine and war, and use the power of dance and song to overcome hardship.",1.1289,/n4wndI9q3GTWprBaQXlYCqaDI9k.jpg,2025-12-08,"Masaka Kids, A Rhythm Within",False,0.0,0
False,,"[35, 12]",1260854,ru,Волчок,"Russian Empire. The turn of the 19th and 20th centuries. Thirteen-year-old nobleman and orphan Vanya Ogarev flees from Moscow to Nizhny Novgorod, fleeing assassins sent by his own uncle, who decided to take possession of the boy's inheritance. To protect himself, Vanya hires a random fist fighter named Volchok. The top must help Vanya get safely to Nizhny - his father's faithful friend is waiting for him there. But the whole event is bursting at the seams from the very beginning: the dreamer, aristocrat, esthete Vanya and the uncouth, gloomy man Volchok can barely stand each other from the very beginning. Ahead of them lies a dangerous journey that will change them both forever.",1.1273,/xKkKrAZM3L123tBoY47vDgghE6Z.jpg,2025-12-04,Volchok,False,0.0,0
False,,"[10770, 35, 10749]",1554297,en,Have We Met This Christmas?,"After a car accident leaves ambitious real estate executive Katie Sloan (McKellar) with amnesia at a cozy mountain inn, she unexpectedly falls for the innkeeper’s son (Hutch) from her forgotten past – while helping his family fight to save their beloved lodge before her memory returns and threatens their second chance at love.",1.4179,,2025-12-13,Have We Met This Christmas?,False,0.0,0
False,/3PLkT5wlRTETwz9v4ARcRCQ8qva.jpg,[18],1315057,ko,수유천,"After a scandal breaks out among several students involved in the production of a skit, a lecturer at a South Korean women's college brings in her uncle, a famous actor, to bring the work to fruition.",1.1152,/vYHYWXG4ACalI3ZfwFSGdjo6Yqg.jpg,2024-09-18,By the Stream,False,7.192,13
False,,"[10749, 10770]",1564001,en,Deck the Hallways,"Zoe, a Bay Area tech exec, returns to Chicago to visit her grandmother Agnes, who’s traded old traditions for bold new adventures — including canceling the cherished holiday party her late husband started. Missing the festive warmth of her childhood, Zoe teams up with her charming childhood crush Jace and their fifth floor neighbors to revive the celebration. As sparks fly between Zoe and Jace, a last-minute cancelation threatens the fun, but Agnes steps up. Together, the building rallies for a joyful Christmas Eve — showing that holiday spirit, new memories, and maybe even new love are made by those bold enough to keep traditions alive.",1.2088,,2025-12-06,Deck the Hallways,False,0.0,0
False,/3il3iK1GqDwtv6UzkvnTMfr0Kip.jpg,"[18, 35]",1221719,fr,Dites-lui que je l’aime,"A filmmaker takes on adapting a book about mother-daughter relationships, stirring up memories of her own childhood trauma and the mother who left her as an infant.",1.0968,/5s2TmudKv5urU5lHXtbxZoYTt4D.jpg,2025-12-03,Tell Her That I Love Her,False,0.0,0
False,/9nnzorDY5j7DHUn7XVQMxRl3fu3.jpg,"[35, 18]",1507818,id,Mertua Ngeri Kali,"Mertua Ngeri Kali is a comedy drama that tells the story of Andara, a soap opera writer, who clashes with her mother-in-law, Donda, a socialite widow who is fiercely protective of her son, Raja. Tensions arise as they move in together, but an unexpected event forces them to choose between maintaining their egos or uniting for the sake of their grandson.",1.0935,/obOvG2acwaCp7ndjgrdcbDwSZSp.jpg,2025-12-11,Mertua Ngeri Kali,False,0.0,0
False,/6x8dmH88jWTKFKoe7QxL7oFEbB6.jpg,"[12, 18]",1423251,te,బైకర్,,1.0935,/cKuFTk3qqrASg2nopJwDdeAroeF.jpg,2025-12-06,Biker,False,0.0,0
False,/zXB4Pb3NZK4oEr4bJcOWO6Rc7pz.jpg,"[28, 53]",1413333,ta,ரெட்ட தல,,1.0847,/zlE1oVtfr7MckzDyEMZkF4WIvGG.jpg,2025-12-18,Retta Thala,False,0.0,0
False,,[28],1577384,ru,Тропа гнева,"Retired border guard Sergei Markov, searching for his missing daughter, returns to the border where he served in his youth. To get his daughter back, he must unravel a tangled web of questions and confront the ghosts of the past: crime, revenge, and his own mistakes, which can only be corrected by returning to the beginning—the mountains.",1.2113,/rHv1tOnmkeBzTk3Lgqnfh55UZ8e.jpg,2025-12-11,Тропа гнева,False,0.0,0
False,/r6n9Oe77jdwYAf9Mucp2Bt8UizI.jpg,"[10749, 18]",1514614,ja,楓,"A twin secretly replaces his deceased brother to stay with his lover, hiding the truth while falling for her and navigating suspicions and her hidden secret.",1.0762,/tecdQzyBlnacXej2deuhzjtpU6G.jpg,2025-12-19,Kaede,False,0.0,0
False,/1r3DqFzev9T3rjaUXEaP8R4sRdz.jpg,[18],896096,es,La misteriosa mirada del flamenco,"As an unknown and deadly disease begins to spread, legend has it that it is transmitted between two men, through a simple glance, when they fall in love. While people are accusing her family, Lidia must find out whether this myth is real or not.",1.0759,/8qW2gvAhs4ywQJvbT3DnqTip7Rr.jpg,2025-09-11,The Mysterious Gaze of the Flamingo,False,7.0,2
False,/iF2SKT4C4ry8vTkoaaP6bhoym3n.jpg,"[53, 18]",1248217,de,Der Held vom Bahnhof Friedrichstraße,"All his life, Michael Hartung, owner of a hopelessly debt-ridden video store, has bet on the wrong horse. When an ambitious journalist confronts him with the results of his research, everything changes for the charmingly melancholy Micha. Many years ago, as an employee of the Reichsbahn, he is said to have organized the largest mass escape in the GDR. Stasi files prove the case. He was apparently even imprisoned and then deported to an open-cast lignite mine. Seduced by a lavish salary, Micha confirms the story, although only fragments of it are true.",1.0713,/oge5GxoViiuv6Xl1WwPjlerFDeS.jpg,2025-12-11,Der Held vom Bahnhof Friedrichstraße,False,0.0,0
False,/btcabMfY3Y64op4ZFtDnWDT8SrZ.jpg,[35],1400501,ko,윗집 사람들,"Jung-ah and her husband Hyeon-soo suffer sleepless nights from the passionate couple upstairs, Su-kyeong and Mr. Kim. Hoping to ease tensions, Jung-ah invites them to dinner — but polite chatter soon unravels into raw, boundary-breaking honesty, exposing hidden cracks in relationships with biting wit and emotional precision.",1.1076,/AK3v5SXupCyjGtnv15fV4vfDBd.jpg,2025-12-03,The People Upstairs,False,0.0,0
False,,"[35, 878]",1538312,ru,Роман с того света,"1989. A young garbage truck driver and musician Roma, far from the ideals of virtue, finds a carpet with mystical properties that takes him to the future so that he can correct the mistakes of the past.",1.056,/hiagYpgq0x1NegZrWKFLvaQIsxS.jpg,2025-12-04,Роман с того света,False,0.0,0
False,/8ysHkYZfABQaJs1qGn8miyebnEY.jpg,"[18, 36]",1210512,de,Leibniz – Chronik eines verschollenen Bildes,"Out of her love for the great thinker Leibniz, Queen Charlotte commissions a portrait of him. During the portrait sessions, the philosopher and the young painter engage in a passionate struggle for truth in image and likeness, and ultimately for love and death.",1.1627,/iSLNTrhVB4jNkIpn6EeVdnMMTP7.jpg,2025-09-18,Leibniz – Chronicle of a Lost Painting,False,6.5,5
False,/xxU0ttSVJ3iHpMzZNfN1yb09MZt.jpg,"[10749, 35]",1297953,es,Mi amiga Eva,"Eva has just turned 50. She’s been married for over 20 years and has two, teenage children. So far, nothing remarkable. But on a business trip to Rome something happens that turns her life upside down. She meets Alex, a scriptwriter who’s spending a few days in the Italian city. The instant attraction she feels for him, the butterflies in her tummy, the seductive hint of possibility… After all this time, she remembers what it feels like to fall in love and it shifts something inside of her. It reignites a fire that had long been extinguished.",1.137,/pgcuTzn4JGF3jGryrLEAKM0Bazf.jpg,2025-09-18,My Friend Eva,False,7.333,3
False,/zXB4Pb3NZK4oEr4bJcOWO6Rc7pz.jpg,"[28, 53]",1413333,ta,ரெட்ட தல,,1.0847,/zlE1oVtfr7MckzDyEMZkF4WIvGG.jpg,2025-12-18,Retta Thala,False,0.0,0
False,/9Ey5VHkCLq8AvUVVs1Eh2VP0QtR.jpg,"[16, 10751, 12, 14]",1455670,no,Reisen mot Nord,"Young Gerda sets off into the great unknown in search of her friend Kai, who has mysteriously vanished.",0.9439,/akYGbtcdLY5jrdZjO622bsF10wl.jpg,2025-11-07,North,False,0.0,0
False,/cRkVusQKS1WBq6RTYJvQXPSVUWq.jpg,[35],1546895,en,Dick Van Dyke: 100th Celebration,"With rare behind-the-scenes stories, never-before-seen moments, and classic clips from The Dick Van Dyke Show, Mary Poppins, Chitty Chitty Bang Bang, and many more, Dick Van Dyke takes us on a heartfelt journey through his legendary career. Beloved co-stars and friends share personal memories and hilarious anecdotes, including Mary Tyler Moore, Carl Reiner, Chita Rivera, Michele Lee, Tim Conway, Rose Marie, Morey Amsterdam, Betty White, and Derek Hough. And Dick Van Dyke himself offers stories he’s waited 100 years to tell.",1.0867,/o6WG0WwUBEMxgIyjqzChrGD9jip.jpg,2025-12-13,Dick Van Dyke: 100th Celebration,False,0.0,0
False,,[99],1575329,ko,비상계엄,,1.017,/25IS33UmoDwf0UWFijDvNni9Prh.jpg,2025-12-03,비상계엄,False,0.0,0
False,/gZ84KYTHknBEVjMUFP4c2YcNlZJ.jpg,[10770],1580225,en,The Firefighter's Christmas Wish,"When firefighter Dani Reed rescues a family just before Christmas, she reignites her late mother's ""Holiday Heroes"" fundraiser to help the community. With her ambitious sister Jackie, charming photographer Sasha, and supportive dad by her side, Dani finds love, purpose, and the courage to step into true leadership.",1.0545,/5RemzOs2aJaHj0Sr93rfENBD2k2.jpg,2025-12-10,The Firefighter's Christmas Wish,False,0.0,0
False,/sd1TOcPniS8AqlyYm99bb0NrR3H.jpg,"[16, 28, 12, 35, 10751, 878]",1274214,ms,Papa Zola: The Movie,"Papa Zola, a schoolteacher, and his gifted daughter Pipi go on small adventures that often escalate. Their escapades showcase their loving relationship and Pipi's intelligence, as they navigate whimsical situations together.",1.2162,/3EmnviuZjIUwuLGdK9SnKjSC64K.jpg,2025-12-11,Papa Zola: The Movie,False,0.0,0
False,,[],1511520,ar,خريطة رأس السنة,,0.8724,,2025-12-24,New Year's Map,False,0.0,0
False,,"[16, 35, 10402, 28]",959646,ja,ゾンビランドサガ ゆめぎんがパラダイス,"Zombie Land Saga: Yumeginga Paradise builds upon the original TV series' unique setting with an expanded scale. The idol group Franchouchou, which initially set out to revitalize a region, is reborn in this film as a symbolic entity carrying the future of the Earth. While preserving the quirky charm of zombie idols, the film’s direction is more dazzling, suited to the theater screen. In particular, the climax's live performance scene introduces new potential in idol anime by seamlessly blending music and drama, offering both laughter and heartfelt emotion.",1.2832,/wmsBwd3dtd9i1Pl6nDZyd0WlTeO.jpg,2025-10-24,Zombie Land Saga: Yumeginga Paradise,False,0.0,0
False,/6coA936bfEf0eyYuM63MH8aecRr.jpg,"[18, 10749, 9648, 14]",1326090,ko,멀고도 가까운,"Jun-ho brings up his ex Yeon-joo to Dong-seok, the guest. He fell in love with her at first sight, who looked like his ex Su-jeong, and suddenly disappeared. A few days later, the police came and said Yeon-ju died in front of the bar, adding that they interrogated him. Dong-seok confides to Jun-ho that Yeon-ju is actually his girlfriend, and today is the 49th day since she died. Eun-young asks Jun-ho about most memorable moment. Junho realizes that Yeon-ju was actually a fantasy and Eun-young was a real-life Yeon-ju.",0.9001,/7e8ZqOj3z3bVRbJ5dskbp5mDMLC.jpg,2025-12-03,So Far So Close,False,0.0,0
False,/hX8qB2YWXmkEk9bXH2vuGFVXU6B.jpg,"[12, 10751, 14]",1416814,pt,Detetives do Prédio Azul 4: O Fantástico Reino de Ondion,"Mel and Zeca face a dangerous mission to find Max, who has mysteriously disappeared. In search of their friend, they end up in the kingdom of Ondion, a colorful magical world, where they will have to face the villains Rumorum and Juks.",1.1593,/kEvbxrIAgsnaHXIE191U6ndIN85.jpg,2025-12-04,Detetives do Prédio Azul 4: O Fantástico Reino de Ondion,False,0.0,0
False,/rf5l4bIBIDJ081Nst91iJq7GSVy.jpg,"[18, 35]",1356484,de,"Ach, diese Lücke, diese entsetzliche Lücke","Twenty-year-old Joachim is unexpectedly accepted at drama school in Munich and moves into his grandparents' upper-class villa. From then on, he tries to find his identity as a young man between the world of theater and the everyday life of his eccentric grandparents.",1.0259,/1CDkf8uzyayTXnDndVO4lUvJy6O.jpg,2025-12-12,"Ach, diese Lücke, diese entsetzliche Lücke",False,0.0,0
False,/hwM4vWXh4cIdIynxlLn92Ul9fQd.jpg,"[35, 28]",1160984,ko,정보원,"Tae-bong, an informant in a smuggling operation, gets exposed during his mission. Meanwhile, bumbling detective Nam-hyuk stumbles into the chaos while attempting his own scheme. Forced into an uneasy alliance, the two must recover their losses and take down the criminals.",0.7587,/lUGU48WNnCBfz9BB5dwPQ9tNCzg.jpg,2025-12-03,The Informant,False,0.0,0
False,/ltVZFTIPAJBs1yuO4NPM46XZqTo.jpg,[18],1287782,zh,好孩子,"Jiahao, a drag queen estranged from his conservative family, returns home after his father's passing to help his brother, Jia Qiang, to care for their mother, Ju Hua, who has been diagnosed with dementia. As Ju Hua's condition worsens, she becomes increasingly reliant on Jiahao – reigniting past wounds and emotional strains. One night, a tired Jiahao returns home still in drag, met with panic and confusion from his mother who threatens to call the police. In a moment of quick thinking, he calms her by pretending to be her daughter instead.",0.9755,/5sP3FyWZHXUQJ5WOgj3xbW5JEtK.jpg,2025-10-09,A Good Child,False,0.0,0
False,/1r3DqFzev9T3rjaUXEaP8R4sRdz.jpg,[18],896096,es,La misteriosa mirada del flamenco,"As an unknown and deadly disease begins to spread, legend has it that it is transmitted between two men, through a simple glance, when they fall in love. While people are accusing her family, Lidia must find out whether this myth is real or not.",1.0759,/8qW2gvAhs4ywQJvbT3DnqTip7Rr.jpg,2025-09-11,The Mysterious Gaze of the Flamingo,False,7.0,2
False,,[],1573364,en,NJPW World Tag League 2025 - Day 12,"The twelveth night of the World Tag League 2025 heavyweight tag team tournament took place on December 7, 2025, at  Ehime General Sports Park Gymnasium in Matsuyama, Ehime, Japan.",1.9384,/d7r4EjlystmjwKmA5Elqg0fRTEx.jpg,2025-12-07,NJPW World Tag League 2025 - Day 12,False,0.0,0
False,/54Gjr1oPOBRNDhskAWN7DdWTscp.jpg,"[18, 35]",1421153,zh,生息之地,"With both parents working far away, ten-year-old Chuang is being raised by extended family in his home village, where thousands of years of rural tradition collide with the socio-economic changes of China in the early 1990s.",0.9697,/u2U7fOk4886MVx1CYh8VHN3xOxC.jpg,2025-12-24,Living the Land,False,0.0,0
False,/t8VKHx1n1zismz8qllx7EMuL74N.jpg,"[18, 35]",1266826,fr,La petite cuisine de Mehdi,"Mehdi's life lies on a fragile balance. He plays the role of the perfect Algerian son for his mother Fatima, while hiding his relationship with Léa and his passion for French cuisine and wine, which he pursues as a chef at the bistro where he works. But Léa can no longer tolerate his family secrets and demands to meet Fatima. Cornered, Mehdi comes up with the worst possible solution...",1.5057,/a70a7qC808rx05AL7GQpAloG350.jpg,2025-12-10,Spices and Lies,False,0.0,0
False,,[],1569081,fr,Le Soleil est Parti,,1.2792,/fc8EggYf3VXZwi0gcdcO3dEvAZo.jpg,2025-12-06,Le Soleil est Parti,False,0.0,0
False,/1I9xmMWkiC1wBjhvqGGKwLDMErI.jpg,"[80, 18, 53]",1483874,id,Ozora: Penganiayaan Brutal Penguasa Jaksel,"Jonathan has to fight to save the life of his son, David Ozora, who was assaulted by the son of a High-Ranking Government Official, until he fell into a Coma. David Ozora’s condition then becomes Viral, and together with all the people of Indonesia of various Religions and beliefs, they hold a Prayer together hoping for a miracle for the recovery of the Child. Along with his two friends, Mellissa and Rustam, Jonathan continues to fight for justice, where Dennis, the assailant, continues to receive help and leniency from a system whose integrity is questioned in enforcing the Law, due to the role and position of his father who claims to be the Ruler of South Jakarta.",0.919,/7y7PEbQ3mGr8utlx18xcBq3nj9H.jpg,2025-12-04,Ozora: Penganiayaan Brutal Penguasa Jaksel,False,0.0,0
False,,[18],1452077,ko,프리즘 오브 그레이 락,"A woman who has shut out the light of her emotions, Doah. Amid a bitter divorce and custody battle, she locks every feeling into darkness using the ""Gray Rock"" strategy. As a school counselor, she heals students’ wounds while hardening her own pain into cold stone, concealing cracks in her identity between a demanding mother and an emotionally numb workplace. Everything holds—until a single outburst during a visit with her daughter fractures her armored shell.",0.9165,/luGT7L4WpvKlGtr4bUIG0oc60D1.jpg,2025-12-17,Prism of Gray Rock,False,0.0,0
False,/t5hj8vAyAh1mxAMoPhcTyTfphMb.jpg,[18],1576166,tl,Sana Sinabi Mo,"When a young missionary uncovers his late father's long-held secret, he travels from the Philippines to Spain in search of his dad's forbidden love.",1.3177,/AgcxVitzCNFA9DSGaw2oR8O0TVC.jpg,2025-12-04,I Wish You Had Told Me,False,0.0,0
False,/9oPfjzG48mbUxtXXshjCVHj15qL.jpg,[27],1325541,id,Perjanjian Setan,"To realize her dream of studying, Kartini went to Jakarta with minimal funds. Kartini was helped by Ivan, a boyfriend she met through social media, to find a place to live in Jakarta.Kartini then found an advertisement for a boarding house specifically for women who could pay as willingly as possible. Kartini was interested and visited the place, but she found several strange conditions. Due to the urgency of the situation, he agreed to everything. Kartini immediately moved and since then she discovered many mysterious things.",0.7729,/mgeSMHEwymzN8DGLXTSbQbhTfAB.jpg,2024-09-05,Perjanjian Setan,False,3.0,1
False,/7v4HhIsnJVGmydehwIUG1L6he5H.jpg,"[28, 16, 878]",1520936,ja,機動戦士ガンダム 鉄血のオルフェンズ ウルズハント -小さな挑戦者の軌跡-,"An animated spinoff from the Mobile Suit Gundam: Iron-Blooded Orphans, this feature length film compiles the ONA footage from the ""Mobile Suit Gundam: Iron-Blooded Orphans – Urðr Hunt"" mobile game.",0.834,/nZjyDwomu6c19G9qFq8TmaHlGwo.jpg,2025-10-31,Mobile Suit Gundam: Iron-Blooded Orphans - Urdr Hunt: Path of the Little Challenger,False,0.0,0
False,/hcJRrFnsCSYqJETQxNNUAVIGqaz.jpg,[18],605320,zh,比如父子,"Qiao, an 18-year-old boy, loses his voice while delivering a eulogy for his late father. He runs away from the funeral and hides from his family. Between past, present and future, the young man recalls his relationship with his brutal and secretive father, who left him a passion for boxing. Ten years later, now an engineer, Qiao develops an AI boxer to help people learn boxing. Training with the AI day by day, Qiao begins to see a ghost.​​",0.8539,/7J8t3GlPc8nXZ3T5Y8JtLjjSUNP.jpg,2025-07-23,My Father's Son,False,5.0,2
False,/e4kTTLqLZQ649tOIjAJX6u38QiR.jpg,[18],1379218,ko,고백하지마,"After the wrap up of filming the lead actor, Chung-gil, decides to confesses his feelings to his co-star, Hyun-kyung. However, Hyun-kyung feels uncomfortable with Chung-gil's confession. Their relationship becomes awkward, and an unexpected event unfolds in the midst of this tension. Three months later, both Hyun-kyung and Chung-gil visit Busan for different reasons and coincidentally run into each other. This encounter gives Chung-gil another opportunity to confess his feelings.",0.9252,/8LoJFP2bRBruvWaYBq0rNmSN9PJ.jpg,2025-12-17,Don't go back,False,0.0,0
False,,[80],991262,cn,內幕,"A renowned charity foundation is holding its annual charity party. It’s a glamourous meeting of the foundation’s friends, associates and the city’s most elite socialites. Just as foundation chairman Ko Shing-man (Alex FONG) is about to give his annual speech to the attendees, Yeung To (Simon YAM) – the foundation’s chief financial officer - suddenly hangs to his death on the stage. As suspicions surround Yeung’s death, rumors of a missing $200 million charitable donation begin to run rampant, attracting the attention of the masses. The mystery brings barrister Ma Ying-fung (Aaron KWOK) and police officer Orr Ting-bong (Francis NG) together as they form a temporary partnership to uncover the truth behind the foundation’s dealings. Can they expose all the dark truths behind the foundation’s wrongdoings and restore justice?",0.8578,/qrFw6frQsWOZdmMpt2PkYgdHgWW.jpg,2025-12-06,Under Current,False,0.0,0
False,/ow0fjNLTQeI8trA3oH3d1szqdl.jpg,"[10749, 10770, 35]",1545997,en,Single on the 25th,"After Nell’s family cancels holiday plans at the last minute, she decides to spend the week of Christmas having fun on her own — and crosses paths with her neighbor, who is “happily unattached.”",0.8551,/5tYw1fstvTdpH6wInqY23oTIiiI.jpg,2025-12-07,Single on the 25th,False,0.0,0
False,,[],1573365,ja,NJPW World Tag League 2025 - Day 13,"The thirteenth night of the World Tag League 2025 heavyweight tag team tournament took place on December 8, 2025, at Hiroshima Sun Plaza in Hiroshima, Japan.",2.3468,/d7r4EjlystmjwKmA5Elqg0fRTEx.jpg,2025-12-08,NJPW World Tag League 2025 - Day 13,False,0.0,0
False,,[],1573363,ja,NJPW World Tag League 2025 - Day 11,"The eleventh night of the World Tag League 2025 heavyweight tag team tournament took place on December 5, 2025, at EDION Arena Osaka #2 in Osaka, Japan.",2.1976,/d7r4EjlystmjwKmA5Elqg0fRTEx.jpg,2025-12-05,NJPW World Tag League 2025 - Day 11,False,0.0,0
False,,"[27, 28]",1399488,en,Untitled GoPro Action/Horror,A duo of cops stumble upon something horrifying when answering a distress call about a missing woman.,0.7418,,2025-12-12,Untitled GoPro Action/Horror,False,0.0,0
False,,[16],1556116,nl,Mr Sun & Miss Universe,"When superstar Louis (also known as ""Mr Sun"" for his golden locks and grand personality) realizes that he is going bald, he embarks on a cosmic journey in which he reevaluates his relationship to his aging body.",1.0921,/oxSoElyDDN6iOMMzL5S1zKwOgUt.jpg,2025-12-12,Mr Sun & Miss Universe,False,0.0,0
False,/nyGVnUdcsKoZoagVTEhfOEbWES9.jpg,[35],1566269,en,The First Snow of Fraggle Rock,"The Fraggles eagerly await the first snow of the season and all the traditions it brings, but when only a single snowflake arrives and Gobo can’t write the yearly holiday song everyone is expecting, the season is thrown off course. For the first time ever, Gobo journeys to the human world — or, as the Fraggles refer to it: Outer Space — to find some unexpected musical inspiration. And in another first, back at the Gorgs’ castle, Junior is overwhelmed by the arrival of a new baby Gorg joining the family. This holiday season, the Fraggles and Gorgs learn that beautiful moments aren’t always perfect — but they can be as unique and memorable as snowflakes.",1.0765,,2025-12-04,The First Snow of Fraggle Rock,False,0.0,0
False,/674g0tLgMKl7XLMDhAeKO4gteSo.jpg,"[10749, 18]",1131822,pt,Traição Entre Amigas,Two best friends since childhood radically change their life plans after an episode of betrayal.,0.8042,/uczNW3GEAe1CT1EdYnZ6Q9aYKwi.jpg,2025-12-11,Traição Entre Amigas,False,0.0,0
False,/cPScfLl6OBogElmU5WabFuA40Dz.jpg,[18],1464323,nl,Rietland,"Upon discovering the lifeless body of a young girl on his land, a reclusive farmer is overcome by a strange feeling. As he is taking care of his granddaughter, he sets off on a quest for truth, determined to uncover the key to this tragedy. But evil sometimes lurks behind the most ordinary forms...",0.9282,/kTRGVm6d5hUzhPO6qb0boddIBIY.jpg,2025-10-09,Reedland,False,6.0,1
False,/ut2fl90B9qsmf8zoTjqgTLIgBJh.jpg,"[10402, 99]",1563667,en,Christina Aguilera: Christmas in Paris,"Christina Aguilera: Christmas in Paris, a dazzling live celebration marking the 25th anniversary of global superstar Christina Aguilera’s beloved holiday album My Kind of Christmas – culminating in an unforgettable visual spectacular; channelling fantasy, grandeur, and theatrical wonder.",0.8473,/qt76sZWnGUe5eX7LmgVOrYXTLWt.jpg,2025-12-14,Christina Aguilera: Christmas in Paris,False,0.0,0
False,,"[80, 18]",1380611,ml,പെണ്ണ് കേസ്,A group of men realize that they are all the victim of the same serial wedding scammer.,0.8023,/4AFDuFFENy2qCKqCc9Uv3SIF3Kt.jpg,2025-11-28,Pennu Case,False,0.0,0
False,,[27],1508591,id,Qorin 2,"Fitri, a young guidance counselor, wants to uncover a bullying case involving one of her students. But Fitri's investigation leads her to a horrifying reality when she witnesses people connected to the case die one by one, only to reappear the next day.",0.4786,/9ocjKCNS4AdheaQaiKIOLxOlxkR.jpg,2025-12-11,Qorin 2,False,0.0,0
False,,"[53, 12, 18]",1317896,bn,রাপ্পা রায় ও ফুল স্টপ ডট কম,First adaptation of the Bengali comic on film.,0.7923,/kMT5OHJg610Acy6gPUDW4rKxTiw.jpg,2025-12-05,Rappa Roy & Full Stop Dot Com,False,0.0,0
False,,[],1573366,ja,NJPW World Tag League 2025 - Day 14,"The fourteenth night of the World Tag League 2025 heavyweight tag team tournament took place on December 9, 2025, at Iizuka City General Gymnasium in Iizuka, Fukuoka, Japan.",1.6893,/d7r4EjlystmjwKmA5Elqg0fRTEx.jpg,2025-12-09,NJPW World Tag League 2025 - Day 14,False,0.0,0
